lat,long
51.66799,4.85119
51.6679,4.85118
51.66794,4.85117
51.66791,4.85116
51.66793,4.85121
51.66792,4.85121
51.66793,4.85122
51.66793,4.8511500000000005
51.66792,4.8512
51.66791,4.85123
51.66793,4.85119
51.66791,4.85126
51.6679,4.85112
51.66797,4.85116
51.6679,4.8512
51.66794,4.85122
51.66789,4.8512
51.66791,4.85118
51.66789,4.85116
51.66792,4.85116
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.88339,4.42588
51.89206,4.40181
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.8908,4.40843
51.84754,4.66547
51.84754,4.66547
51.84754,4.66547
51.84754,4.66547
51.84754,4.66547
51.73018,5.25815
51.73018,5.25815
51.73018,5.25815
51.71092,5.27478
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.70765,5.26949
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.8803,4.44026
51.88074,4.43613
51.88074,4.43613
51.88074,4.43613
51.88074,4.43613
51.88074,4.43613
51.88074,4.43613
51.88074,4.43613
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.88106,4.32465
51.8823,4.23514
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.87877,4.24953
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.8797,4.24335
51.95827,4.00992
51.95827,4.00992
51.95827,4.00992
51.95827,4.00992
51.95827,4.00992
51.95827,4.00992
51.95827,4.00992
51.95827,4.00992
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95694,4.01014
51.95852,4.03581
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.95768,4.03512
51.85627,5.8424700000000005
51.86108,5.83044
51.86106,5.83045
51.49992,4.27276
51.49992,4.27276
51.4999,4.27281
51.49994,4.27278
51.49994,4.27279
51.49994,4.27279
51.49992,4.2728
51.49992,4.2728
51.49989,4.27276
51.49989,4.27276
51.49989,4.27282
51.49989,4.27282
51.49986,4.27276
51.49992,4.27277
51.49989,4.27275
51.49989,4.27275
51.49989,4.27275
51.49989,4.27275
51.49996,4.27276
51.49996,4.27276
51.49996,4.27276
51.49993,4.27275
51.49993,4.27275
51.49993,4.27275
51.49993,4.27275
51.49989,4.27281
51.49989,4.27281
51.49989,4.27281
51.49989,4.27281
51.4999,4.27276
51.4999,4.27276
51.4999,4.27276
51.4999,4.27276
51.49992,4.27279
51.49989,4.27279
51.49989,4.27278
51.49992,4.27281
51.49992,4.27281
51.49992,4.27281
51.49992,4.27281
51.4999,4.27282
51.4999,4.27282
51.4999,4.27283
51.4999,4.27283
51.49987,4.27279
51.49991,4.27279
51.49987,4.2728
51.49995,4.27282
51.49995,4.27282
51.49995,4.27282
51.49993,4.2728
51.49993,4.2728
51.49991,4.27281
51.49991,4.27281
51.4999,4.27278
51.4999,4.27278
51.49986,4.27278
51.49991,4.27283
51.4999,4.2728
51.68985,4.40991
51.68985,4.40991
51.68985,4.40991
51.68985,4.40991
51.68985,4.40991
51.95753,4.00889
51.95748,4.00889
51.95748,4.00889
51.95751,4.00891
51.95746,4.00886
51.95746,4.00886
51.95748,4.00889
51.95698,4.01003
51.95697,4.00997
51.95697,4.00999
51.95703,4.00998
51.95701,4.01002
51.95703,4.00998
51.95702,4.01
51.95702,4.01
51.95704,4.00999
51.95703,4.00998
51.95704,4.00996
51.95702,4.01001
51.95704,4.00994
51.95704,4.00994
51.95705,4.00995
51.95706,4.00994
51.95703,4.00999
51.95703,4.00994
51.88417,4.41702
51.88419,4.41701
51.88418,4.417
51.88419,4.41706
51.88417,4.41702
51.8842,4.4170300000000005
51.88419,4.41701
51.88416,4.41699
51.88418,4.41697
51.88417,4.41702
51.88417,4.41701
51.88416,4.41699
51.88418,4.41694
51.88416,4.41701
51.88417,4.41701
51.88416,4.41695
51.88418,4.41697
51.88416,4.41698
51.88415,4.41701
51.88418,4.41698
51.88415,4.41702
51.88094,4.39439
51.88089,4.3943200000000004
51.88094,4.39441
51.88093,4.39442
51.88089,4.39435
51.88089,4.39436
51.88091,4.39436
51.88092,4.39436
51.88091,4.39435
51.88093,4.39436
51.88092,4.39433
51.88091,4.39437
51.88091,4.39434
51.88092,4.3944
51.88092,4.39435
51.88091,4.39434
51.8809,4.39434
51.88091,4.39434
51.8809,4.39434
51.8809,4.39431
51.88092,4.39434
51.88087,4.39436
51.88091,4.39438
51.88088,4.3943200000000004
51.88089,4.39431
51.88085,4.39437
51.88089,4.39435
51.88092,4.3943200000000004
51.88088,4.39433
51.8809,4.39439
51.88092,4.39436
51.8809,4.39433
51.88093,4.39433
51.88092,4.39435
51.88094,4.39433
51.88092,4.39434
51.88092,4.39433
51.88089,4.39431
51.8809,4.39431
51.88089,4.39434
51.88084,4.39425
51.88086,4.39433
51.88087,4.39431
51.66401,4.1707
51.66399,4.17067
51.66397,4.1707
51.66399,4.17078
51.66403,4.17067
51.66408,4.17089
51.66402,4.17076
51.66402,4.1709
51.66401,4.17082
51.66399,4.17083
51.66399,4.17083
51.66404,4.1707
51.66401,4.17078
51.66398,4.17075
51.66401,4.17076
51.66394,4.17085
51.66396,4.17074
51.66405,4.17076
51.66402,4.17074
51.664,4.17081
51.66399,4.17081
51.66397,4.17072
51.66393,4.17079
51.66397,4.17082
51.66401,4.17071
51.66397,4.17084
51.66396,4.17077
51.66397,4.17072
51.66402,4.17065
51.66401,4.17081
51.66399,4.17081
51.66399,4.17081
51.66401,4.1706900000000005
51.66404,4.1707
51.66401,4.17083
51.66399,4.17076
51.66404,4.17083
51.66397,4.17081
51.66398,4.17082
51.66404,4.17088
51.66404,4.17077
51.66403,4.1707
51.66404,4.17087
51.66404,4.1708
51.66405,4.17079
51.66406,4.17079
51.66404,4.17082
51.66403,4.17078
51.66408,4.17085
51.66406,4.17078
51.66404,4.17088
51.66401,4.17081
51.66404,4.17081
51.66403,4.17081
51.66407,4.17099
51.66402,4.17077
51.66404,4.17087
51.66406,4.17084
51.66404,4.17082
51.66403,4.17074
51.66404,4.17074
51.66404,4.17067
51.66401,4.17072
51.66402,4.17078
51.664,4.17073
51.66382,4.17095
51.66395,4.17083
51.66398,4.17073
51.66396,4.17074
51.66397,4.17072
51.66412,4.17049
51.66414,4.17055
51.66419,4.16871
51.66421,4.16869
51.66421,4.16878
51.66419,4.16881
51.66416,4.16878
51.66422,4.16881
51.66421,4.16877
51.6642,4.16873
51.66419,4.16862
51.66416,4.16861
51.6642,4.16875
51.6642,4.16873
51.66423,4.16872
51.66419,4.16854
51.66421,4.16866
51.66419,4.1685
51.66422,4.1687
51.66419,4.1686
51.6642,4.16878
51.66424,4.16873
51.6642,4.16865
51.66418,4.16866
51.66411,4.16859
51.66421,4.16869
51.66413,4.1686
51.66413,4.16856
51.6641,4.16863
51.66408,4.16859
51.66415,4.1687
51.66409,4.16862
51.66399,4.17285
51.66405,4.17273
51.66143,4.16361
51.66143,4.16361
51.66147,4.16366
51.66145,4.1636
51.66146,4.16364
51.66153,4.16367
51.66151,4.16357
51.66151,4.16362
51.66152,4.1636
51.6617,4.16392
51.6617,4.16392
51.6617,4.16395
51.66171,4.1639800000000005
51.66171,4.1639800000000005
51.66167,4.16384
51.66167,4.16384
51.66169,4.16401
51.66413,4.16772
51.66417,4.16778
51.66412,4.16776
51.66409,4.1677
51.6641,4.16767
51.66408,4.16766
51.66407,4.1677
51.66408,4.16782
51.66409,4.16783
51.6641,4.16774
51.66413,4.16776
51.66412,4.16778
51.66403,4.1677
51.66406,4.16771
51.66406,4.16773
51.66412,4.16772
51.66407,4.16769
51.66406,4.16775
51.66407,4.16793
51.66411,4.16784
51.66408,4.16778
51.6641,4.16782
51.66411,4.17065
51.66413,4.17056
51.66413,4.17065
51.66413,4.17058
51.66409,4.17075
51.66412,4.17064
51.6641,4.17061
51.66412,4.17055
51.66409,4.17064
51.66402,4.17081
51.66409,4.17063
51.66411,4.17064
51.66413,4.17058
51.66411,4.17049
51.66411,4.17049
51.66411,4.17056
51.66411,4.17064
51.66414,4.17063
51.66416,4.17035
51.66415,4.17035
51.66421,4.17077
51.66419,4.17073
51.66425,4.171
51.66419,4.17077
51.6642,4.1709
51.66419,4.17085
51.66417,4.17076
51.66413,4.17067
51.66413,4.17067
51.66412,4.1706900000000005
51.66414,4.17064
51.66416,4.17055
51.6641,4.17065
51.66408,4.17063
51.66417,4.1706
51.66414,4.17067
51.66413,4.17064
51.66415,4.17056
51.66412,4.1706
51.66416,4.17058
51.66408,4.17075
51.6642,4.17059
51.66409,4.17062
51.66407,4.17078
51.66407,4.17073
51.66417,4.17065
51.66415,4.17055
51.66421,4.17049
51.6641,4.17067
51.66416,4.17052
51.66418,4.17063
51.66415,4.1706
51.66415,4.17042
51.66412,4.17044
51.66412,4.17059
51.66416,4.17047
51.66418,4.17049
51.66413,4.17051
51.66414,4.17056
51.66417,4.17059
51.66416,4.17059
51.66413,4.17058
51.66416,4.17053
51.66411,4.17078
51.66417,4.17066
51.6641,4.17071
51.66414,4.17066
51.6642,4.17058
51.66415,4.17058
51.66414,4.17059
51.66417,4.1706
51.66416,4.17057
51.66416,4.17051
51.66418,4.17062
51.66411,4.17067
51.66418,4.17051
51.66417,4.17062
51.66411,4.1706900000000005
51.66414,4.17072
51.66415,4.17065
51.66413,4.17062
51.6642,4.17085
51.66419,4.17071
51.6642,4.17067
51.66419,4.17062
51.66415,4.17048
51.6642,4.17058
51.66417,4.17043
51.66419,4.17067
51.6642,4.17065
51.6642,4.17053
51.66417,4.17053
51.66416,4.17056
51.66417,4.17053
51.66414,4.17057
51.66413,4.17058
51.66414,4.17062
51.66416,4.17057
51.66412,4.17062
51.66413,4.17058
51.66412,4.17056
51.66413,4.17057
51.66416,4.17051
51.66413,4.17059
51.6641,4.17061
51.66412,4.17058
51.66416,4.17043
51.66411,4.17054
51.6641,4.17062
51.66411,4.1706
51.66411,4.1706900000000005
51.66415,4.17053
51.66412,4.17059
51.66408,4.17071
51.66406,4.17073
51.66407,4.17072
51.66403,4.1708
51.66408,4.17068
51.66415,4.17039
51.66414,4.17058
51.66414,4.17051
51.66414,4.17051
51.66415,4.17057
51.66413,4.17057
51.66413,4.17059
51.66412,4.17055
51.66416,4.17044
51.66416,4.17054
51.66416,4.17047
51.68364,4.39369
51.68364,4.39369
51.68364,4.39369
51.68365,4.39373
51.68365,4.39373
51.68365,4.39373
51.68365,4.39373
51.68365,4.39373
51.68365,4.39373
51.68366,4.39373
51.68366,4.39373
51.68366,4.39373
51.68364,4.39373
51.68364,4.39373
51.68364,4.39373
51.68364,4.39373
51.68366,4.39376
51.68364,4.3937100000000004
51.68364,4.3937100000000004
51.68364,4.3937100000000004
51.68366,4.39373
51.68366,4.39372
51.68369,4.39374
51.68366,4.39377
51.68366,4.39377
51.68366,4.39377
51.68366,4.39377
51.68366,4.39377
51.68366,4.39373
51.68364,4.39373
51.68367,4.39372
51.68367,4.39372
51.68366,4.3937
51.68366,4.3937
51.68366,4.3937
51.68364,4.3937
51.68367,4.3937
51.68921,4.40843
51.68921,4.40843
51.68921,4.40843
51.88843,4.31783
51.88843,4.31782
51.88843,4.31781
51.88841,4.3178
51.88844,4.31782
51.88842,4.31783
51.88841,4.31783
51.88844,4.31785
51.88844,4.31783
51.88845,4.31782
51.88844,4.31782
51.88843,4.31781
51.88843,4.31783
51.88844,4.31783
51.88842,4.31781
51.88843,4.3178
51.88843,4.31782
51.88841,4.3178
51.88842,4.31778
51.88842,4.31782
51.88841,4.31781
51.88842,4.31781
51.8884,4.3178
51.8884,4.3178
51.88841,4.3178
51.88842,4.3178
51.88843,4.3178
51.88841,4.31783
51.88844,4.31782
51.88842,4.31783
51.88842,4.31783
51.88842,4.3178
51.88841,4.31781
51.88842,4.31781
51.88843,4.31782
51.88841,4.31781
51.88841,4.31782
51.88842,4.31781
51.8884,4.31782
51.88841,4.31781
51.88842,4.31784
51.8884,4.31782
51.88841,4.3178
51.88841,4.31781
51.8884,4.31783
51.88842,4.31782
51.88842,4.31782
51.88841,4.31781
51.88842,4.31781
51.88841,4.31783
51.88841,4.3178
51.88842,4.3178
51.88842,4.31782
51.88842,4.31782
51.88841,4.31781
51.88841,4.31782
51.88842,4.3178
51.88842,4.3178
51.88841,4.31783
51.88843,4.3178
51.88842,4.31783
51.88842,4.31782
51.88842,4.31777
51.88843,4.31782
51.88842,4.3178
51.88844,4.31781
51.88841,4.31781
51.88842,4.3178
51.88839,4.3178
51.88842,4.31781
51.88841,4.31783
51.88842,4.31781
51.88844,4.31782
51.8884,4.31781
51.88842,4.3178
51.8884,4.3177900000000005
51.8884,4.31782
51.88843,4.31781
51.88839,4.31783
51.8884,4.3178
51.88841,4.31782
51.88842,4.31778
51.88843,4.3177900000000005
51.88841,4.31781
51.88841,4.31784
51.88842,4.31781
51.88841,4.31778
51.88841,4.31784
51.88841,4.31782
51.88842,4.31782
51.88841,4.31781
51.88841,4.31781
51.88844,4.3177900000000005
51.88842,4.31784
51.88842,4.31781
51.88844,4.3178
51.88844,4.31782
51.88841,4.31778
51.88841,4.3178
51.88843,4.3178
51.8884,4.31782
51.88841,4.31781
51.88842,4.31781
51.88844,4.3178
51.88843,4.31781
51.8884,4.3178
51.88841,4.31781
51.88842,4.3178
51.88842,4.31781
51.88842,4.3178
51.88843,4.3178
51.88844,4.3178
51.8884,4.31781
51.88842,4.31782
51.88842,4.31783
51.88845,4.31782
51.88841,4.31781
51.88843,4.31781
51.88842,4.3178
51.88841,4.3178
51.88839,4.31782
51.88841,4.3178
51.88842,4.31783
51.88843,4.31783
51.88842,4.31784
51.88842,4.31781
51.88842,4.31781
51.88841,4.31783
51.88842,4.31782
51.88841,4.31784
51.88842,4.3178
51.88842,4.31782
51.88844,4.31782
51.88843,4.31781
51.8884,4.3178
51.88842,4.31783
51.88842,4.31781
51.88842,4.31782
51.88841,4.31782
51.88844,4.31784
51.88845,4.31784
51.88841,4.31782
51.88842,4.31781
51.88844,4.31782
51.88844,4.31781
51.88845,4.31784
51.88844,4.31783
51.88844,4.31781
51.88842,4.31782
51.88844,4.31785
51.88846,4.31783
51.88843,4.31782
51.88843,4.31781
51.88844,4.31781
51.88842,4.3177900000000005
51.88845,4.31782
51.88844,4.31782
51.88845,4.31777
51.88845,4.31782
51.88846,4.31781
51.88844,4.31784
51.88842,4.3178
51.88844,4.31783
51.88845,4.3177900000000005
51.88846,4.31777
51.88845,4.3178
51.88843,4.31783
51.8884,4.31786
51.88842,4.31783
51.88842,4.31781
51.88842,4.31785
51.88842,4.31783
51.88842,4.31784
51.88841,4.31781
51.88842,4.31783
51.88842,4.31781
51.88842,4.31782
51.88842,4.31781
51.88843,4.31781
51.8884,4.31782
51.81405,4.65819
51.81406,4.65818
51.81405,4.65817
51.81404,4.65817
51.81404,4.65821
51.81404,4.6582
51.81406,4.65818
51.81405,4.65818
51.81405,4.65819
51.81405,4.65818
51.81406,4.65821
51.81406,4.65818
51.81405,4.65819
51.81405,4.65819
51.81405,4.65818
51.81405,4.65819
51.81407,4.65818
51.81405,4.65821
51.81405,4.65817
51.81406,4.65818
51.81406,4.65818
51.81408,4.65817
51.81408,4.65817
51.81406,4.65818
51.81406,4.6582
51.81405,4.65818
51.81406,4.65817
51.81406,4.6582
51.81407,4.65817
51.81407,4.65818
51.81407,4.65817
51.81403,4.6582
51.81406,4.65819
51.81406,4.6581600000000005
51.81404,4.65818
51.81407,4.65824
51.81405,4.65819
51.81407,4.6581600000000005
51.81408,4.65821
51.81408,4.65823
51.81407,4.65822
51.81407,4.65822
51.81408,4.65822
51.81406,4.65824
51.81406,4.65821
51.81409,4.65821
51.81406,4.65821
51.81407,4.65821
51.81408,4.6582
51.81407,4.65822
51.81407,4.6582
51.81407,4.6582
51.81408,4.6582
51.81406,4.6582
51.81406,4.65819
51.81405,4.65822
51.81406,4.65819
51.81406,4.6582
51.81404,4.65818
51.81405,4.65821
51.81405,4.65818
51.81404,4.65821
51.81408,4.65821
51.81408,4.65821
51.81408,4.65817
51.81405,4.6582
51.81403,4.65819
51.81406,4.6582
51.81405,4.65817
51.81406,4.65818
51.81405,4.6581600000000005
51.81406,4.65817
51.81404,4.65818
51.81405,4.6582
51.81406,4.65819
51.81406,4.65819
51.81407,4.65815
51.81407,4.65819
51.81407,4.65819
51.81407,4.65817
51.81404,4.65819
51.81405,4.65821
51.8141,4.6581600000000005
51.81404,4.65822
51.81408,4.6582
51.81409,4.6581600000000005
51.81408,4.6581600000000005
51.81409,4.6581600000000005
51.81411,4.65814
51.88032,4.42105
51.88033,4.42101
51.88035,4.42104
51.88033,4.421
51.88033,4.42101
51.88033,4.42101
51.88033,4.42101
51.88045,4.42139
51.88046,4.42143
51.88045,4.42141
51.88049,4.42142
51.88047,4.42142
51.88047,4.42143
51.88047,4.42141
51.88049,4.42142
51.88047,4.42142
51.88047,4.42142
51.88047,4.42138
51.88047,4.42139
51.88045,4.42139
51.88047,4.42139
51.88045,4.42142
51.88047,4.42142
51.88046,4.42143
51.88046,4.42143
51.88046,4.42143
51.88046,4.42139
51.88046,4.42142
51.88047,4.42143
51.88046,4.42142
51.88045,4.42142
51.88045,4.42142
51.88046,4.42141
51.88047,4.42139
51.88047,4.42142
51.88043,4.4215
51.88046,4.4214400000000005
51.88045,4.42142
51.88044,4.42145
51.88045,4.4214400000000005
51.88045,4.4214400000000005
51.88048,4.4214400000000005
51.88097,4.41905
51.67984,4.59457
51.67983,4.5946
51.67983,4.59458
51.69151,4.59217
51.69154,4.59217
51.69153,4.59218
51.69153,4.59217
51.69155,4.59215
51.69152,4.59221
51.69153,4.5922
51.69153,4.59219
51.69155,4.59219
51.69154,4.59222
51.69155,4.59218
51.69156,4.59216
51.69152,4.59218
51.69154,4.59219
51.69154,4.59218
51.69155,4.5922
51.69153,4.59218
51.69154,4.59216
51.69156,4.59214
51.69154,4.59217
51.69154,4.59219
51.69153,4.59218
51.69149,4.59215
51.69149,4.59214
51.69151,4.59213
51.69151,4.59213
51.69149,4.59212
51.69152,4.59214
51.69151,4.59215
51.69152,4.59217
51.69152,4.59216
51.69151,4.59216
51.69153,4.59217
51.69152,4.59216
51.69152,4.59216
51.69154,4.59217
51.69153,4.59217
51.69153,4.59218
51.69153,4.59216
51.69154,4.59216
51.69154,4.59215
51.69153,4.59219
51.69153,4.59219
51.69153,4.59219
51.69155,4.59219
51.69153,4.59218
51.69155,4.5922
51.69154,4.5922
51.69155,4.59222
51.69152,4.59216
51.69158,4.59223
51.69156,4.5922
51.69157,4.59222
51.69157,4.59222
51.69155,4.59223
51.69157,4.59224
51.69159,4.59219
51.69157,4.59219
51.69159,4.59222
51.69158,4.59222
51.69157,4.59222
51.69158,4.59221
51.69156,4.59222
51.69157,4.59223
51.69156,4.59223
51.69156,4.5922
51.69153,4.59218
51.69156,4.59219
51.69156,4.59219
51.69156,4.59218
51.69155,4.59219
51.69156,4.59218
51.69155,4.59218
51.69153,4.59219
51.69155,4.59219
51.69155,4.59219
51.69152,4.59221
51.69153,4.59218
51.69152,4.5922
51.69152,4.59222
51.69152,4.59222
51.69151,4.59219
51.69153,4.59219
51.69152,4.59219
51.69154,4.59218
51.69153,4.59217
51.69153,4.59218
51.69151,4.59219
51.6915,4.59216
51.69153,4.59216
51.69152,4.59217
51.6915,4.59216
51.69152,4.59215
50.11031,8.72169
50.11029,8.72164
50.11029,8.72164
50.11029,8.72164
50.11029,8.72164
50.11029,8.72164
50.11029,8.72164
50.10963,8.719570000000001
50.10957,8.71961
50.10959,8.71955
50.10958,8.71959
50.1096,8.7196
50.10961,8.7196
50.10961,8.7196
50.10961,8.7196
50.10961,8.7196
50.10961,8.7196
50.10961,8.7196
50.10964,8.71958
50.10964,8.71958
50.10964,8.71958
50.10961,8.71954
50.10965,8.71955
50.1096,8.7196
50.10959,8.71958
50.10966,8.71953
50.10961,8.71953
50.10962,8.71946
50.10963,8.71955
50.10963,8.71955
50.10963,8.71955
50.10959,8.71958
50.10959,8.71958
50.10959,8.71958
50.10959,8.71958
50.10964,8.71951
50.10965,8.71952
50.10959,8.71955
50.10959,8.71955
50.10958,8.71958
50.10962,8.71955
50.10962,8.71955
50.10958,8.719570000000001
50.10958,8.719570000000001
50.10958,8.719570000000001
50.10959,8.71956
50.10963,8.71959
50.10963,8.71959
50.10963,8.71959
50.10963,8.71959
50.10963,8.71959
50.10963,8.71958
50.10983,8.71952
50.10983,8.71952
50.10964,8.71958
50.10964,8.71959
50.10964,8.71959
50.10963,8.71952
50.10961,8.71955
50.10961,8.71955
50.1096,8.71947
50.1096,8.71947
50.1096,8.71947
50.10964,8.71961
50.1096,8.71952
50.10962,8.7195
50.10965,8.71958
50.10963,8.71948
50.10963,8.71952
50.10962,8.71956
50.10958,8.71956
